Sserial,Rsex,RAgeCat,Married,ChildHh,HEdQual3,eq_inc_quintiles,RClassGp,CCBELIEV,carallow,carreduc,carnod2,cartaxhi,carenvdc,plnenvt,plnuppri,Politics,Voted,actchar,actpol,govnosa2,PartyId2,leftrigh,libauth,WtFactor
292253,1,1,4,2,2,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,4,2.66666666666667,3.63038481039887
292254,1,7,3,2,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,2,1,9,9,2,2,2.2,4,.546552460596749
292255,2,4,1,2,2,-1,1,2,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,4,4.83333333333333,.831767489170667
292256,1,5,4,2,3,-1,5,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,3,-1,-1,.530145327715695
292257,1,5,1,2,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,2.4,4,1.25449307490631
292258,2,7,2,2,1,5,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,3,3,.658827119913541
292259,2,1,4,2,1,-1,1,3,3,2,4,4,2,3,3,2,-1,-1,-1,-1,2,2,2.83333333333333,2.93511994671318
292260,1,7,4,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,3,1,2.2,4.83333333333333,.61065559206649
292261,2,7,1,2,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,5,-1,-1,1.32026452442584
292262,2,7,1,2,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,3,3.5,1.02543135464051
292263,1,6,1,2,3,-1,5,3,4,1,5,2,2,3,2,5,-1,-1,-1,-1,5,1.4,4,.84712293286206
292264,1,4,1,2,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,3.2,3.83333333333333,.954534356658841
292265,2,2,4,1,2,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,2,2.4,4.66666666666667,.697419079706009
292266,2,4,1,1,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,4,2.6,4.16666666666667,1.14104373335516
292267,2,6,4,2,2,-1,5,3,2,3,2,5,2,9,9,2,-1,-1,-1,-1,4,1,5,.595047430360644
292268,1,4,1,1,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,4,2,1.8,2.83333333333333,1.20321128161225
292269,2,7,2,2,3,-1,3,2,5,3,2,4,3,5,8,4,-1,-1,-1,-1,2,2,4,.497494214413316
292270,2,6,1,2,4,-1,1,3,2,4,2,4,3,8,2,3,-1,-1,-1,-1,2,3.2,4.16666666666667,.780999875670249
292271,2,5,1,1,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,3,1,4,4.66666666666667,1.97853273980221
292272,1,6,1,2,4,-1,4,3,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,5,1.2,4.66666666666667,.724620777047935
292273,1,7,1,2,3,-1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,2.4,4,.732237679432712
292274,2,3,4,2,1,5,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,4,1,4,3,.582188138055728
292275,2,6,1,1,1,3,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,4,5,4,2,3.2,1.83333333333333,1.07164679398592
292276,2,6,2,2,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,2,3,2.4,3.83333333333333,.573494088971566
292277,2,7,1,2,3,-1,5,2,-1,-1,-1,-1,-1,-1,-1,2,1,9,9,2,1,1.4,5,1.24888685151895
292278,2,4,1,1,2,1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,1,2.6,3.83333333333333,1.23747082204489
292279,1,7,2,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,3,1.8,4.5,.498575113967477
292280,1,2,1,2,2,3,5,3,-1,-1,-1,-1,-1,-1,-1,2,2,2,5,2,5,2.4,3.16666666666667,3.21856772889025
292281,1,3,4,2,1,-1,5,3,4,2,2,2,4,4,2,3,-1,-1,-1,-1,2,3,3.83333333333333,1.25513531603306
292282,1,4,4,2,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,2,2,1.8,2.5,.542053987085351
292283,2,2,1,1,2,1,2,3,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,2,2.4,3.66666666666667,.937319276702494
292284,1,3,1,2,1,-1,8,3,2,2,4,2,2,2,1,2,-1,-1,-1,-1,2,1.6,3.5,1.18973729490843
292285,2,4,1,2,2,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,5,2,1,2.6,3.16666666666667,.815520800503627
292286,2,3,1,1,2,1,2,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,3,3.25,3.33333333333333,.679304552658419
292287,2,7,3,2,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,4,2,2.8,3.66666666666667,.591224161195271
292288,2,4,2,2,3,4,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,-1,-1,.445357737460762
292289,2,4,1,2,3,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,3,1,3.2,3.83333333333333,.755341878385988
292290,1,4,1,1,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,.932704812896037
292291,1,4,4,2,1,-1,1,3,5,1,5,1,2,5,1,1,-1,-1,-1,-1,1,2.4,3.83333333333333,.52336136564524
292292,2,4,2,2,2,-1,1,3,4,2,3,2,2,5,2,3,-1,-1,-1,-1,5,2.8,3.83333333333333,.47447756917509
292293,2,3,1,1,3,-1,3,3,1,5,5,5,1,3,5,4,-1,-1,-1,-1,5,3,4.66666666666667,.973842755796141
292294,2,3,1,1,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,3,-1,-1,.968223610207793
292295,2,7,1,2,1,-1,1,3,4,1,3,2,2,4,1,1,-1,-1,-1,-1,3,2.8,2.83333333333333,1.10881553196583
292296,1,6,1,1,1,3,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,1,5,4,1,4.4,3.16666666666667,1.19714295412743
292297,2,7,2,2,3,1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,1,5,5,1,1,2.4,3.33333333333333,.629600002979666
292298,1,5,2,2,4,2,5,1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,5,2.6,3.5,.823836120769131
292299,1,3,1,1,3,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,1,-1,-1,1.97828899768785
292300,2,4,1,1,3,3,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,2,2,2.2,4.16666666666667,.627579458230004
292301,2,2,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,1,5,1,3.5,.952227163444837
292302,1,2,1,2,1,4,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,2,3,1.29019278303184
292303,1,1,4,2,3,3,5,3,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,2,2.2,3.16666666666667,3.09725224897008
292304,1,7,1,2,2,-1,1,3,2,2,2,3,3,5,1,1,-1,-1,-1,-1,1,2.4,3.66666666666667,.955398287041991
292305,1,4,1,1,3,-1,1,3,3,2,3,3,1,3,1,3,-1,-1,-1,-1,5,4.2,3.83333333333333,1.5598902600637
292306,2,7,2,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,8,2,1,3.2,4.16666666666667,.878191231300802
292307,2,4,1,1,1,-1,2,3,2,2,2,2,2,3,4,3,-1,-1,-1,-1,1,2.8,3.33333333333333,.854784946882608
292308,2,2,4,1,3,-1,2,3,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,8,-1,-1,.60216717621056
292309,1,6,3,2,3,2,5,3,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,3,1.2,3.16666666666667,.433547542167465
292310,1,4,2,2,3,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,3,2,5,9,2,2,1.8,3.16666666666667,.725144629147703
292311,1,4,4,2,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,3,2,5,5,2,2,2.4,3.66666666666667,.856813732437089
292312,1,2,4,2,1,4,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,1,1.83333333333333,.952839846004065
292313,2,3,2,1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,3,2,4,5,2,3,1.6,3.5,.959980329278314
292314,1,3,1,2,1,-1,1,3,9,2,4,3,4,4,2,3,-1,-1,-1,-1,2,2.6,2.16666666666667,1.09056706282301
292315,2,7,2,2,1,-1,1,3,3,2,2,3,2,8,2,2,-1,-1,-1,-1,6,3,3.16666666666667,.511054632844673
292316,1,2,1,2,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,4,-1,-1,2.49713919975605
292317,1,4,1,1,3,-1,5,3,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,1,8,1.8,4.16666666666667,1.88432912084467
292318,1,4,1,1,4,-1,5,8,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,2,-1,-1,1.6624711794244
292319,2,7,3,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,3,5,3,1,3.6,4.16666666666667,.648541009241086
292320,1,7,1,2,8,3,3,3,-1,-1,-1,-1,-1,-1,-1,1,2,5,4,2,6,2.4,3.5,.662118644377347
292321,2,7,3,2,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,2,-1,-1,.613553260224856
292322,2,7,3,2,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,5,4,1,2.6,3.5,.549928482326869
292323,2,2,1,2,1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,5,5,1,5,2.6,3.16666666666667,1.28424021370673
292324,2,5,1,2,1,-1,1,3,4,1,4,8,1,3,1,1,-1,-1,-1,-1,6,1.8,3.33333333333333,1.05013419235024
292325,2,7,2,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,5,2,1,2.4,3.83333333333333,.580385993978385
292326,1,7,3,2,2,-1,1,3,3,4,2,4,2,3,3,2,-1,-1,-1,-1,1,3.6,3,.412457078660339
292327,2,4,2,2,2,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,8,5,2,3.16666666666667,.425612614357274
292328,1,4,1,1,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,4,1,5,5,2,1,2.4,4.33333333333333,1.18890276833591
292329,2,7,1,1,2,-1,3,3,2,3,3,4,4,3,3,4,-1,-1,-1,-1,1,3.8,4,1.55066953456638
292330,1,2,1,2,2,-1,4,3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,4,-1,-1,1.37947590641711
292331,2,4,1,2,3,-1,5,3,3,2,3,3,2,2,3,4,-1,-1,-1,-1,2,2,3.5,.949611230219301
292332,1,5,4,2,4,-1,5,2,5,5,1,1,5,5,1,1,-1,-1,-1,-1,4,1,5,.558317699011173
292333,1,7,1,2,4,-1,5,2,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,2,-1,-1,1.07058802466818
292334,2,2,4,1,4,2,5,1,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,2,2,2.4,3.5,.459533121115592
292335,2,4,1,1,1,5,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,2,2,2.66666666666667,1.4704543916201
292336,1,1,1,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,3,2,5,5,3,1,2,3.83333333333333,1.58154322620588
292337,2,7,3,2,4,-1,5,1,3,3,3,8,3,3,3,2,-1,-1,-1,-1,1,2.8,3.83333333333333,.469536607003054
292338,1,4,1,1,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,-1,1.46208281722217
292339,1,6,1,2,3,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,4,1,3,4,.80851402718926
292340,2,4,4,1,3,3,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,8,5,4,2,3.2,2.83333333333333,1.15527045761091
292341,2,4,1,2,2,-1,5,3,2,2,2,4,2,3,2,3,-1,-1,-1,-1,2,3,3.83333333333333,.820130776360042
292342,2,3,1,1,3,2,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,3.6,3.5,.653328375191846
292343,2,7,2,2,1,2,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,-1,-1,.614353159941453
292344,2,7,1,2,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,9,9,9,8,9,9,1.07580503445704
292345,2,6,1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,2,8,8,8,2,2.8,2.66666666666667,.841267937761143
292346,2,3,1,2,1,-1,1,3,2,3,2,2,2,3,2,3,-1,-1,-1,-1,2,2.2,3.16666666666667,.757158492233296
292347,2,2,4,1,1,1,5,2,-1,-1,-1,-1,-1,-1,-1,1,2,5,5,1,2,2.4,4.66666666666667,.441727488836433
292348,2,4,1,1,3,-1,1,3,2,4,4,4,4,2,4,4,-1,-1,-1,-1,2,4,3,1.35058201977388
292349,1,3,4,2,3,2,5,3,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,5,1,4,.71711413895299
292350,1,3,1,1,2,-1,2,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,8,-1,-1,1.2784450321469
292351,2,3,1,1,2,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,5,2,8,8,2,8,3,3.5,1.19570317332678
292352,2,1,4,2,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,4,4,1,2,2.83333333333333,2.53655438886749
292353,1,6,1,2,3,-1,3,3,4,2,3,3,2,4,2,2,-1,-1,-1,-1,1,3.6,3.16666666666667,1.52338202452451
292354,1,1,4,2,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,-1,-1,2.72843530011534
292355,2,4,4,2,3,4,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,5,-1,-1,.386480939882991
292356,1,3,2,1,4,1,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,5,4,1,2,3.4,3,.566546510170688
292357,1,4,1,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,4,2,4,3.66666666666667,1.18697527117117
292358,2,2,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,3,4,2,2.8,3.33333333333333,.866807546018425
292359,2,7,4,2,3,-1,1,3,2,2,2,3,2,5,2,2,-1,-1,-1,-1,1,3,3.33333333333333,.528963062393336
292360,2,4,2,2,3,1,5,-1,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,1,5,4.2,3.66666666666667,.440985739024264
292361,1,6,1,2,3,-1,1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,1,3,4.5,.836089230304536
292362,2,7,1,2,2,4,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,3,2.6,3.16666666666667,.977157803308445
292363,1,7,3,2,3,4,4,3,-1,-1,-1,-1,-1,-1,-1,3,1,9,3,2,1,3.2,3.66666666666667,.412575274241196
292364,1,2,1,1,2,3,4,2,-1,-1,-1,-1,-1,-1,-1,3,1,4,4,2,2,3,4.16666666666667,1.33338574278064
292365,2,2,1,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,4.4,3.16666666666667,.894729017693002
292366,2,2,1,1,2,1,4,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,5,-1,-1,1.04831726898914
292367,1,4,1,1,1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,3,2,4,4,3,2,2.4,4.5,1.56155327768974
292368,2,4,2,1,3,1,4,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,4,2.6,3.83333333333333,1.50190021951154
292369,2,2,1,1,3,2,2,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,2,-1,-1,1.04061014333282
292370,2,6,4,2,8,2,5,1,-1,-1,-1,-1,-1,-1,-1,4,2,4,5,3,5,2.6,3.83333333333333,.526769073850228
292371,1,3,1,2,2,5,4,3,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,2,-1,-1,1.59683568383978
292372,2,2,4,2,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,-1,-1,.512944756218537
292373,2,5,1,2,2,-1,2,3,-1,-1,-1,-1,-1,-1,-1,5,1,1,5,3,2,2.8,2.83333333333333,1.02135258183652
292374,1,5,4,2,4,-1,5,2,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,1.8,4.33333333333333,.437003650592306
292375,1,6,1,2,2,5,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,5,2,1,2,3.66666666666667,.714216316037725
292376,1,4,1,1,3,4,4,3,-1,-1,-1,-1,-1,-1,-1,3,2,-1,-1,-1,5,2.2,4.5,1.80637621423352
292377,1,6,1,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,2,2,2,2.5,.687374737997473
292378,2,3,1,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,6,2.6,2.66666666666667,1.65500121871429
292379,2,7,1,2,3,-1,1,2,3,3,2,4,4,2,4,4,-1,-1,-1,-1,1,2,4.66666666666667,.969686372407798
292380,2,3,4,1,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,3,2,8,2.2,3.66666666666667,.395302663408013
292381,2,3,2,1,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,2,3.2,3.6,.437189707072941
292382,2,7,3,2,4,1,5,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,2,2.6,3.5,.578726922653253
292383,2,7,4,2,2,5,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,4,1,3,3.33333333333333,.756932315026852
292384,1,7,3,2,3,5,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,3,1,3.4,3,.635308675433513
292385,2,4,4,2,1,-1,1,3,3,3,2,4,4,3,3,3,-1,-1,-1,-1,5,3,2.83333333333333,.68114422528353
292386,1,4,1,2,2,4,5,3,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,2,2.8,4,.825198445742326
292387,2,2,2,1,3,1,4,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,1.2,3.16666666666667,.516272764621049
292388,1,7,1,2,3,-1,8,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,2.8,3.66666666666667,.943195783012235
292389,2,7,3,2,2,-1,1,1,3,2,2,3,2,9,9,2,-1,-1,-1,-1,1,3,4,.511004955880412
292390,2,7,3,2,4,-1,8,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,-1,-1,.598297828178804
292391,2,7,3,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,3,3,.629987359495389
292392,2,5,1,2,2,1,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,4,1,3.4,3.16666666666667,.934726092740965
292393,1,5,1,2,3,2,3,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,2.16691103817737
292394,2,3,1,1,2,2,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,-1,-1,.907456379742363
292395,2,4,1,1,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,.919818747647765
292396,2,4,1,1,1,5,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,3,5,4,2,2.8,2.66666666666667,.802804116680228
292397,1,2,1,2,1,-1,5,3,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,1.4374332932638
292398,1,2,1,1,1,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,-1,-1,1.33338574278064
292399,1,4,4,2,3,2,5,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,2,1.8,3.33333333333333,.571704364135288
292400,2,1,4,2,2,-1,5,3,-1,-1,-1,-1,-1,-1,-1,4,2,4,5,2,2,3,2.83333333333333,2.381674613879
292401,2,6,1,2,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,2,5,5,2,3.2,2.5,.759657661379283
292402,2,6,2,2,3,5,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,3,-1,-1,.52606229909701
292403,1,4,1,2,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,4,3,2,2.2,2.83333333333333,1.12583793958415
292404,1,3,1,1,2,5,3,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,1,-1,-1,.978521134201477
292405,2,2,1,1,4,1,-1,3,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,5,-1,-1,1.13341762293496
292406,2,3,4,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,5,3,4,1.8,4.66666666666667,.379320260833551
292407,2,7,3,2,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,4,2,5,5,1,2,3,4,.53790251722852
292408,1,3,1,1,3,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,3,2,5,5,2,5,2.8,3.16666666666667,1.2672460492223
292409,2,1,4,2,3,-1,5,3,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,2,-1,-1,.71523469380509
292410,1,3,1,1,2,-1,4,3,2,2,2,3,2,2,3,1,-1,-1,-1,-1,2,3.2,3.16666666666667,1.07759967282483
292411,2,7,3,2,4,-1,3,3,2,4,2,4,2,2,4,4,-1,-1,-1,-1,1,2.8,3.5,.554865498198007
292412,2,3,4,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,5,2,2,2,4,.479990164639157
292413,2,3,1,1,8,1,3,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,3,-1,-1,1.68205164118841
292414,1,3,4,2,3,4,4,2,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,.568533588741155
292415,2,7,1,2,4,4,1,3,-1,-1,-1,-1,-1,-1,-1,2,1,3,5,8,2,2,3.33333333333333,1.27547834241202
292416,1,3,4,2,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,1,-1,-1,.529849393837473
292417,2,5,4,2,1,4,5,-1,-1,-1,-1,-1,-1,-1,-1,2,1,4,4,5,6,1.2,2.5,.518277756302461
292418,1,3,1,2,4,-1,4,3,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,5,-1,-1,1.53120173582413
292419,2,4,2,2,3,2,5,3,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,1,2,1.6,3.16666666666667,.617527726879587
292420,2,7,2,2,2,4,1,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,5,2.8,3,.658544765953119
292421,2,6,1,2,3,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,8,1.4,5,1.04554363848453
292422,1,1,4,1,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,1,9,-1,-1,-1,1,-1,-1,1.89642909842949
292423,1,6,1,2,2,-1,4,3,4,4,2,4,2,4,4,1,-1,-1,-1,-1,2,2,3.5,.785386846836629
292424,1,5,1,2,1,-1,3,3,4,2,2,4,2,4,4,2,-1,-1,-1,-1,1,2.6,3.66666666666667,.874622227718861
292425,2,3,1,1,3,-1,5,3,3,3,3,3,3,2,2,2,-1,-1,-1,-1,2,3,3,.812662440597355
292426,2,7,3,2,4,4,5,3,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,2,1.4,4.83333333333333,.634627899839161
292427,1,5,4,1,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,4,1,2.6,3.66666666666667,.926872721816026
292428,1,3,1,1,4,-1,5,2,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,8,-1,-1,1.24389594155808
292429,1,2,1,2,1,4,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,2,2,3,2.5,1.57760466315148
292430,2,7,1,2,4,-1,5,3,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,1,-1,-1,1.47624307339022
292431,1,5,1,2,3,-1,5,3,-1,-1,-1,-1,-1,-1,-1,3,1,9,9,4,1,4,3.16666666666667,1.07092407927221
292432,1,7,4,2,4,-1,5,2,4,2,2,2,2,2,2,3,-1,-1,-1,-1,2,2,4,.586410486571849
292433,2,3,1,1,2,1,4,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,-1,-1,1.06105291053255
292434,2,6,1,2,4,-1,5,3,8,8,8,8,8,8,8,5,-1,-1,-1,-1,8,9,9,.919108103972096
292435,1,2,1,2,3,-1,1,3,-1,-1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,2,-1,-1,2.15615001727415
292436,1,6,1,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,2,4,3,1,4,.702748365624381
292437,1,1,4,2,2,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,3,2,3,5,2,2,3.8,1.66666666666667,3.60407830433349
292438,2,4,4,2,4,2,5,3,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1,2,-1,-1,.643686246661242
292439,1,4,1,2,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,1,-1,-1,1.18216140310163
292440,1,2,1,1,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,4,1,2,5,2,2,3,4.5,1.31732971461195
292441,1,6,1,1,3,2,5,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,3.4,3.33333333333333,1.00297055749072
292442,1,6,2,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,5,5,1,5,2.4,3.16666666666667,.38952082963063
292443,1,5,4,2,3,-1,1,2,2,4,1,4,2,3,3,3,-1,-1,-1,-1,1,2.4,4.16666666666667,.587639875369652
292444,1,7,4,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,5,5,4,8,2.4,2.83333333333333,.410242971720489
292445,2,4,3,1,2,-1,1,3,3,2,2,3,2,4,3,4,-1,-1,-1,-1,2,2.2,4.83333333333333,1.02267196177052
292446,1,2,1,1,1,-1,1,3,3,3,3,2,1,3,3,3,-1,-1,-1,-1,2,2.4,3.83333333333333,1.26401464781337
292447,1,4,1,2,1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,3.4,4,1.04075143638071
292448,1,6,2,2,4,1,5,-1,-1,-1,-1,-1,-1,-1,-1,3,1,5,5,1,2,2,3.83333333333333,.528832447571415
292449,2,7,3,2,3,-1,2,3,2,1,2,3,2,2,2,5,-1,-1,-1,-1,1,2.6,4.5,.533408222153369
292450,1,4,4,2,1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,4,2,1,1.8,2.83333333333333,.380892087957429
292451,2,6,1,2,3,-1,2,3,3,3,1,3,2,3,3,2,-1,-1,-1,-1,1,2.4,5,1.09346782611933
