Sserial	WtFactor	RSex	RAgeCat	eq_inc_quintiles	RClassGp	HEdQual3	Married	ChildHh	skipmeal	paptype	SMNews	PartyId2	Politics	SocTrust	Spend1	Dole	TaxSpend	MuchPov	Poverty1	Poverty2	NatFrEst	incdiffs	welfare2	leftrigh	libauth
311703	.413801164661817	2	7	-1	5	2	3	2	8	2	8	1	2	-1	-1	8	8	2	2	1	60	8	3	3	3.66666666666667
311704	.668187608832928	2	5	-1	8	3	4	2	-1	0	3	5	4	2	3	1	3	2	2	2	30	-1	-1	-1	-1
311705	1.40376777856208	1	2	5	3	2	4	2	-1	0	8	4	4	-1	-1	1	2	2	2	1	60	-1	-1	-1	-1
311706	3.46337576398334	1	1	-1	5	1	4	2	1	0	2	5	5	-1	-1	2	2	1	1	1	50	3	3.125	2.8	4
311707	.989661910697542	1	5	5	4	3	1	2	1	0	8	1	3	-1	-1	2	3	2	1	2	50	3	4.375	3.8	5
311708	.737666675899696	1	7	5	5	4	1	2	1	1	8	5	2	-1	-1	2	3	2	2	1	30	2	3.125	2	4.16666666666667
311709	.949411730124302	1	8	-1	5	4	1	1	1	0	2	1	3	-1	-1	1	3	2	1	1	40	2	3.625	1.8	3.5
311710	1.34260945755478	1	6	2	5	3	1	1	-1	0	8	5	5	-1	-1	1	2	2	2	1	35	-1	-1	-1	-1
311711	.535060678161341	1	4	5	1	2	2	2	1	0	2	5	4	-1	-1	1	2	2	2	1	50	3	3.625	2.2	2.83333333333333
311712	.621013063429262	1	7	2	1	4	3	2	4	0	8	1	4	-1	-1	2	2	1	1	1	10	4	3.625	2.2	4.5
311713	.764327897108444	1	1	3	1	1	4	2	-1	0	3	2	1	2	4	2	3	2	2	1	20	-1	2.875	2.8	2.66666666666667
311714	1.25371844784939	1	7	3	5	4	2	1	-1	0	8	2	2	2	8	1	3	1	2	1	60	-1	2.5	2.6	3.66666666666667
311715	.956174843300386	1	3	3	5	2	1	1	-1	0	7	2	2	-1	-1	2	3	2	2	2	70	-1	-1	-1	-1
311716	1.38663183905537	2	4	2	5	3	1	1	-1	0	2	8	4	1	6	3	3	1	2	1	65	-1	3.25	3	3
311717	1.00695292126625	2	4	5	1	2	2	2	8	0	2	3	1	-1	-1	1	1	2	1	2	2	1	3	2.8	3.66666666666667
311718	1.32174513752045	2	1	1	5	3	4	1	-1	0	1	5	4	2	3	2	3	2	2	2	80	-1	-1	-1	-1
311719	.63745961966555	1	4	5	1	4	2	2	-1	1	1	1	2	-1	-1	3	3	2	2	2	15	-1	-1	-1	-1
311720	1.13286734789218	2	2	1	4	4	4	1	1	1	2	5	5	-1	-1	2	3	2	1	2	20	1	2.625	2.4	4.33333333333333
311721	.526187696175644	2	7	4	5	2	2	2	1	1	8	1	2	-1	-1	2	3	1	2	2	998	3	3.375	3.8	4.5
311722	.448417086348255	2	4	1	4	2	4	2	9	0	6	2	2	-1	-1	2	3	2	1	1	25	3	3	3	3.5
311723	.556579770148943	2	7	-1	1	2	1	2	-1	1	8	1	2	1	1	7	2	1	2	1	1	-1	3	2.8	3.33333333333333
311724	.952767544545217	1	7	1	3	4	1	2	1	0	8	5	3	-1	-1	2	2	2	2	2	50	1	3.25	2.4	3.83333333333333
311725	.832271705036132	2	2	2	5	4	3	2	1	2	8	2	5	-1	-1	1	1	2	1	1	75	2	3.5	3.6	4
311726	2.1201189511861	2	6	-1	1	1	1	1	1	0	8	2	2	-1	-1	1	3	2	1	1	10	1	1.875	3.6	2
311727	.376018740098064	2	3	5	-1	4	4	2	-1	0	3	2	3	2	3	1	3	2	1	1	70	-1	2.85714285714286	2.6	3.83333333333333
311728	1.09531864242804	2	2	5	1	2	4	2	1	0	8	6	2	-1	-1	1	2	2	2	2	20	1	2	1.6	1.83333333333333
311729	1.15649365103468	1	7	-1	3	2	1	1	-1	0	8	1	2	1	5	2	2	2	2	2	10	-1	2.5	2.6	4.33333333333333
311730	.508170713229819	2	7	5	2	2	3	2	1	0	3	3	1	-1	-1	1	3	2	1	1	998	1	1.5	1.2	2.83333333333333
311731	.725809024063542	1	7	5	1	2	1	2	1	2	8	8	3	-1	-1	3	3	8	1	2	40	1	3.25	2.2	3.83333333333333
311732	.562826494834406	1	7	-1	1	3	2	2	1	0	8	3	2	-1	-1	1	3	2	2	2	5	1	2.125	2.8	3.33333333333333
311733	.778423850463189	2	7	1	5	3	1	2	1	1	8	8	3	-1	-1	2	3	2	2	1	50	2	2.25	2	3.66666666666667
311734	.539406190834837	2	7	-1	5	3	2	2	-1	2	8	1	3	2	9	2	3	2	2	2	80	-1	3.375	3.2	4
311735	1.12150482330897	2	3	-1	1	1	1	1	1	0	2	4	3	-1	-1	1	3	2	2	1	40	1	2.375	2.4	3
311736	.637014678822465	2	7	-1	1	2	3	2	2	2	8	1	2	-1	-1	3	3	1	2	2	25	2	2.875	2.2	5
311737	1.09891463466757	2	3	-1	1	1	1	1	-1	0	8	3	2	-1	-1	3	3	1	2	2	2	-1	-1	-1	-1
311738	.467114459802638	1	6	-1	5	4	2	2	-1	0	2	4	4	1	3	2	2	1	1	1	50	-1	3.5	2	4.66666666666667
311739	.594479904093952	1	7	-1	4	3	2	2	-1	1	8	5	5	-1	-1	3	3	1	2	2	80	-1	-1	-1	-1
311740	.856514336847515	1	7	1	3	4	2	1	3	4	8	5	3	-1	-1	7	8	1	2	2	4	2	1.875	1.8	2.33333333333333
311741	.553282980384946	1	4	5	5	2	2	2	-1	0	2	2	3	1	3	8	3	2	2	2	20	-1	2.875	2	4.33333333333333
311742	.881003203458017	1	7	-1	1	1	1	2	1	2	8	1	1	-1	-1	2	3	1	2	1	5	3	3.25	3.8	3
311743	1.0812629865354	1	3	-1	5	4	1	1	-1	0	2	5	2	-1	-1	2	2	1	2	2	50	-1	-1	-1	-1
311744	.609255104547671	2	7	2	1	4	3	2	2	2	8	6	2	-1	-1	3	3	1	2	2	20	2	2.5	2	2.83333333333333
311745	1.15972671889158	2	2	-1	5	8	1	1	-1	0	2	2	4	2	3	3	2	2	8	8	998	-1	3.125	2	3.66666666666667
311746	.805820747579041	2	7	-1	1	4	1	2	1	0	8	1	3	-1	-1	8	3	2	2	2	85	1	3.125	2.4	3.66666666666667
311747	.947465090758582	1	4	4	4	2	1	2	1	0	1	2	4	-1	-1	3	3	2	2	1	60	2	2.875	3.8	3
311748	.755143598686211	1	7	2	1	4	1	2	-1	1	8	1	2	-1	-1	2	3	2	2	1	5	-1	-1	-1	-1
311749	.582859154362472	1	7	5	5	4	4	2	1	1	8	1	4	-1	-1	1	3	2	2	2	80	2	2.75	2.4	4.83333333333333
311750	.915353761412021	2	7	3	1	4	3	1	-1	0	8	1	2	-1	-1	2	4	1	2	2	50	-1	-1	-1	-1
311751	.962864592845306	2	4	3	5	3	1	2	-1	0	6	5	4	1	3	7	3	1	2	1	25	-1	2.625	3	3.66666666666667
311752	1.79593563388972	1	4	1	1	1	2	2	-1	0	3	2	1	-1	-1	1	2	1	2	1	8	-1	-1	-1	-1
311753	1.18638435535676	2	4	-1	2	3	1	1	1	2	2	5	4	-1	-1	3	3	2	2	1	10	2	3	2.8	3.16666666666667
311754	.6018993343714	2	7	3	5	4	3	2	-1	0	2	5	4	-1	-1	2	3	1	2	2	80	-1	-1	-1	-1
311755	.835310269651857	1	3	-1	4	2	2	2	-1	0	2	2	2	2	4	1	2	1	2	1	35	-1	3	2.2	3.5
311756	1.68152977924417	2	1	1	-1	8	1	2	-1	0	2	4	3	1	6	2	2	1	2	1	15	-1	3.375	3	3.5
311757	1.15765078153395	2	2	-1	1	2	1	1	1	0	1	1	2	-1	-1	7	2	2	1	2	30	2	2.625	2.2	4.5
311758	.570516511444821	2	7	-1	2	2	3	2	1	1	8	2	2	-1	-1	3	2	2	2	2	25	2	2.5	2.8	3.83333333333333
311759	.632486344227335	2	7	-1	4	2	3	2	1	0	8	5	3	-1	-1	3	3	2	2	2	35	2	2.5	1.8	4.5
311760	1.07139505279362	2	2	4	1	1	1	2	1	0	2	5	4	-1	-1	2	3	2	1	1	55	3	3.25	3.6	2.83333333333333
311761	.809684977526449	1	6	5	2	2	1	2	-1	0	8	5	3	1	4	2	3	2	2	1	15	-1	2	2.4	3.16666666666667
311762	.543546446036477	2	7	3	2	3	3	2	1	0	8	3	2	-1	-1	1	2	2	1	2	10	1	2.25	2.4	3.16666666666667
311763	.579893273512751	1	7	-1	5	4	3	2	1	0	8	2	3	-1	-1	2	3	2	1	1	40	2	3.625	1.8	3
311764	1.96349384105137	1	1	-1	2	2	4	2	-1	2	3	4	1	-1	-1	1	2	8	2	1	20	-1	-1	-1	-1
311765	.583701630905338	2	3	4	2	1	4	2	1	0	8	1	5	-1	-1	2	3	2	2	2	20	3	3.875	4.2	3.5
311766	1.20923709556108	2	6	2	5	2	1	2	-1	0	8	8	4	2	3	1	3	2	2	1	5	-1	2.25	3	3.5
311767	1.12836243774204	1	4	-1	1	1	1	1	-1	0	8	2	1	1	3	2	2	2	2	2	5	-1	3.125	3.8	2.83333333333333
311768	.507093343274791	2	7	2	5	4	3	2	1	0	8	3	4	-1	-1	1	2	8	1	1	25	5	3.25	2.2	4.5
311769	1.62068753372951	2	2	-1	-1	3	4	1	-1	0	3	2	3	2	3	2	2	2	1	1	40	-1	2.625	2.8	4.66666666666667
311770	.909056479481157	2	3	-1	2	2	1	1	-1	0	3	2	3	1	1	1	3	2	8	2	998	-1	-1	-1	-1
311771	1.21934953353611	1	7	5	1	1	2	1	-1	2	1	2	2	1	4	1	2	1	2	2	5	-1	2.25	2.6	3
311772	.741636223140703	1	6	5	4	3	1	2	-1	1	8	1	4	1	1	2	3	1	2	2	70	-1	3.875	3	3.83333333333333
311773	.621545892295527	2	7	3	5	4	2	2	1	0	8	2	2	-1	-1	1	2	2	2	2	60	1	2.25	2	2.5
311774	.403255992513584	1	7	-1	1	3	3	2	-1	2	8	1	4	-1	-1	3	2	8	1	1	25	-1	-1	-1	-1
311775	2.00223787307548	2	4	5	1	1	1	1	-1	2	7	2	2	1	3	3	2	2	2	1	2	-1	1.625	4	2.33333333333333
311776	.531573896988586	1	4	4	3	3	4	2	-1	0	2	2	1	2	3	3	3	2	2	1	3	-1	2.625	1	4.33333333333333
311777	1.04383084704293	2	5	5	1	2	1	2	1	2	8	3	4	-1	-1	1	3	2	1	1	40	1	2.75	2	3.33333333333333
311778	1.08351272214983	1	7	2	3	4	1	2	1	1	8	1	2	-1	-1	3	3	1	2	1	70	1	2.625	1.8	3.66666666666667
311779	.760945444334512	2	5	3	3	2	1	2	-1	0	8	1	1	2	1	2	4	1	2	1	50	-1	4.5	4.25	4.83333333333333
311780	.673142713329642	1	6	-1	3	1	1	2	1	2	8	8	4	-1	-1	2	1	1	2	2	998	3	3	3.6	2.66666666666667
311781	.510364390871662	2	4	4	1	1	1	2	-1	4	2	8	3	2	7	2	1	2	1	1	80	-1	3.25	2.6	4.83333333333333
311782	1.05580611555145	1	3	2	5	3	1	1	-1	0	8	5	1	2	3	1	3	2	1	1	30	-1	2.25	3	3.5
311783	.728998395132544	2	7	-1	1	2	1	2	1	2	8	1	2	-1	-1	1	3	2	1	1	20	2	2.875	2.6	4.33333333333333
311784	.479718325455849	1	7	3	5	4	3	2	-1	0	8	2	3	-1	-1	2	3	2	2	2	10	-1	-1	-1	-1
311785	.868753393037424	2	6	1	4	2	2	2	1	0	8	6	4	-1	-1	1	3	2	1	1	40	2	2.375	3.4	3
311786	.461471300862855	2	3	3	5	2	2	1	2	0	8	2	5	-1	-1	1	1	2	1	1	10	1	3	3	3.33333333333333
311787	.499026619560805	2	6	-1	1	3	3	2	-1	0	8	1	3	1	7	2	2	1	2	2	998	-1	3.625	3.8	3.5
311788	.926008113724071	2	3	4	1	2	1	2	-1	1	2	2	2	2	1	2	1	1	2	2	90	-1	3.5	3.8	4.5
311789	1.01989940805623	1	5	5	1	3	1	2	1	0	3	1	3	-1	-1	2	2	1	2	2	10	4	3.25	4.4	4
311790	1.18220009433761	1	3	3	4	8	1	1	8	0	1	2	2	-1	-1	1	3	2	1	1	5	8	9	9	9
311791	1.35502898704123	1	2	4	1	2	1	2	1	0	1	1	2	-1	-1	1	2	1	2	2	50	2	3.625	2.2	4.33333333333333
311792	1.61894337056908	2	5	-1	4	2	1	1	-1	1	8	5	2	2	9	2	3	2	1	1	50	-1	3.25	2.4	3.83333333333333
311793	1.39050867741117	2	2	3	5	3	1	1	4	0	1	5	4	-1	-1	2	2	2	1	1	10	3	3	3	3
311794	1.18293373064924	2	4	3	1	1	1	1	1	0	8	3	2	-1	-1	1	3	1	1	1	1	2	2.125	2.8	3.16666666666667
311795	1.15307108621642	1	3	2	1	2	1	1	1	0	8	2	2	-1	-1	3	3	2	2	1	5	1	2.125	3.2	3
311796	.453816204599203	2	7	-1	1	1	3	2	1	2	8	8	2	-1	-1	3	3	2	2	2	998	3	1.5	2.6	2.5
311797	2.42665556482418	1	1	-1	5	2	4	2	-1	0	4	3	3	2	3	2	2	1	2	1	2	-1	2.5	2.2	1.83333333333333
311798	1.56768574044299	1	4	3	1	1	1	1	-1	2	8	4	1	1	3	1	3	2	2	1	10	-1	1.5	2.6	1.83333333333333
311799	.576613974825096	2	6	1	-1	4	3	2	6	0	2	2	3	-1	-1	1	3	2	1	1	50	2	2	1.6	4.16666666666667
311800	1.74227956309732	2	4	4	1	1	1	1	-1	0	2	6	2	1	1	1	3	2	2	1	998	-1	1.75	1.8	2.16666666666667
311801	.803729235128699	2	5	-1	4	2	2	2	1	0	1	5	4	-1	-1	1	2	2	1	1	10	1	2	1.4	3.16666666666667
311802	.782589569705301	2	4	3	-1	4	1	1	-1	0	6	2	2	1	8	1	2	2	1	1	10	-1	2.75	1.6	4.16666666666667
311803	.350362761331651	1	7	-1	3	3	4	2	1	1	8	1	3	-1	-1	1	2	2	2	1	90	1	3.5	1	5
311804	1.22850410330915	2	5	5	1	2	1	1	-1	0	8	2	1	1	1	1	3	2	1	1	5	-1	1.5	1.6	1.66666666666667
311805	.560425952766697	1	4	1	4	4	2	2	-1	0	8	4	4	-1	-1	1	2	2	1	1	50	-1	-1	-1	-1
311806	1.44936534582832	2	2	2	2	2	1	1	-1	0	1	2	5	2	4	1	2	2	8	1	50	-1	2.875	2.8	4.16666666666667
311807	2.03193450679786	1	1	-1	-1	3	4	2	-1	0	3	5	5	8	3	8	8	2	2	8	998	-1	-1	-1	-1
311808	.652060651026921	2	3	1	3	3	3	2	-1	0	5	2	4	1	1	3	2	2	1	1	20	-1	-1	-1	-1
311809	.384624535076586	2	3	-1	2	2	2	1	-1	0	2	8	5	1	8	1	2	2	8	2	100	-1	-1	-1	-1
311810	.504627039704506	2	3	3	5	2	4	2	1	0	1	5	5	-1	-1	1	3	2	2	2	90	1	3.375	1.4	3.66666666666667
311811	1.06722080433407	1	2	1	5	4	4	2	-1	0	8	5	5	2	4	1	4	2	1	1	69	-1	2.875	9	3.33333333333333
311812	.861879091005012	1	7	2	5	3	1	2	1	1	2	3	1	-1	-1	1	3	2	2	1	5	1	1.625	2.2	3.66666666666667
311813	1.09446003453914	2	3	1	5	4	2	1	1	0	7	2	3	-1	-1	3	1	2	2	2	95	2	2.75	2.2	3.5
311814	.989390211857953	2	7	5	1	3	1	2	1	2	8	6	2	-1	-1	1	3	2	1	1	5	2	2.875	3.4	3.5
311815	1.42425063243673	1	2	4	1	2	1	2	1	1	8	8	3	-1	-1	8	2	8	2	1	998	2	2.5	3.2	3
311816	1.19442406988219	1	2	4	1	2	1	1	-1	1	6	1	1	2	2	2	1	1	2	1	10	-1	4	5	3.16666666666667
311817	1.7428753721996	2	5	1	5	3	1	1	-1	0	8	3	3	1	3	1	3	8	2	2	998	-1	2.375	2	3
311818	2.5373764267004	2	5	-1	2	2	1	1	-1	0	8	5	5	-1	-1	3	4	8	8	8	998	-1	-1	-1	-1
311819	2.41357792586459	2	1	4	2	2	4	2	-1	0	1	1	3	2	1	1	2	2	2	1	20	-1	2.5	3.2	4.33333333333333
311820	1.31270095312673	1	4	4	1	8	1	1	9	0	8	1	3	-1	-1	2	3	1	2	2	998	1	9	9	9
311821	.453862311818114	2	7	2	5	4	3	2	-1	1	8	5	3	2	3	2	3	1	1	1	100	-1	3.375	1.4	4.33333333333333
311822	1.10857329355246	1	4	5	1	3	1	1	1	0	8	2	1	-1	-1	1	3	2	1	1	5	1	2	2.6	3.16666666666667
311823	.952811117721266	1	6	4	5	4	1	2	1	0	8	1	2	-1	-1	1	2	2	1	2	60	3	3	3.8	4.33333333333333
311824	.500144657813478	2	7	2	3	4	2	2	-1	0	1	2	3	2	3	3	2	2	2	1	50	-1	2.125	3	2.16666666666667
311825	.521421223357371	2	7	5	5	1	2	2	1	0	8	8	3	-1	-1	1	3	1	8	1	998	2	2.125	2.6	3.16666666666667
311826	2.61113932412904	1	1	4	1	1	4	2	-1	2	4	3	1	-1	-1	7	2	2	1	1	20	-1	-1	-1	-1
311827	2.34672567235136	1	2	-1	1	8	2	2	-1	0	2	5	3	-1	-1	2	2	1	1	2	60	-1	-1	-1	-1
311828	.747131820438193	1	7	5	2	3	1	2	-1	0	8	2	2	1	3	2	3	2	1	1	20	-1	2.75	2	4.16666666666667
311829	1.04614819833764	2	7	2	5	4	2	1	7	1	8	4	2	-1	-1	1	3	2	1	1	50	2	2.125	1	4.5
311830	1.1140497928196	2	7	2	1	2	1	2	1	0	8	3	1	-1	-1	1	3	2	1	1	25	1	2.125	2.4	3
311831	.404269887785205	2	6	3	5	3	3	2	1	0	8	4	5	-1	-1	1	3	2	2	1	40	2	2.625	2	3
311832	.513770824343902	2	7	3	5	4	2	2	1	1	8	2	4	-1	-1	2	3	2	8	1	25	8	2.57142857142857	1.4	4.4
311833	.940084783630692	2	4	1	5	2	1	1	1	0	8	2	3	-1	-1	1	3	2	2	2	998	2	2	2	2.66666666666667
311834	1.76530115708456	1	3	3	1	2	4	2	-1	0	2	1	2	-1	-1	3	2	2	2	1	20	-1	-1	-1	-1
311835	1.29550530909795	2	1	3	2	3	4	2	1	0	1	5	3	-1	-1	2	3	2	8	1	40	3	2.875	2.8	3.16666666666667
311836	.958043545396606	1	6	5	1	3	2	1	-1	1	8	1	3	2	6	2	2	1	2	2	998	-1	3.28571428571429	3.6	4
311837	.860511511336315	1	7	-1	1	3	1	2	1	2	8	1	2	-1	-1	3	2	8	2	2	1	2	2.375	3.2	2.83333333333333
311838	2.2369783773817	1	2	-1	2	4	1	1	-1	0	8	5	3	2	3	8	8	8	8	8	998	-1	-1	-1	-1
311839	1.89759290431225	1	4	4	1	1	1	1	-1	0	8	8	2	1	1	3	2	2	2	2	40	-1	2.5	3.8	2.33333333333333
311840	1.34382283144441	1	4	1	1	2	4	2	-1	0	8	8	5	8	3	1	2	2	1	1	80	-1	3	3	3
311841	1.18019968381847	1	4	5	1	1	1	1	1	2	8	1	2	-1	-1	2	2	2	2	1	15	3	3	3.8	3.16666666666667
311842	.512536776372869	2	3	4	5	3	4	2	4	0	2	3	4	-1	-1	3	3	2	2	2	10	1	2.75	2	4
311843	.432753363938682	2	7	2	5	4	3	2	1	0	8	1	4	-1	-1	2	3	2	1	1	99	2	2.375	2.4	4.33333333333333
311844	.596234141619899	2	7	3	5	4	3	2	1	0	8	8	5	-1	-1	2	3	1	2	1	33	1	3.5	2	4.16666666666667
311845	1.10188749958664	1	4	5	1	1	1	1	1	0	5	3	3	-1	-1	2	3	2	1	1	5	2	3.125	2.8	4.16666666666667
311846	.692536608638609	2	4	2	2	3	4	2	-1	0	8	4	5	2	8	1	3	2	1	1	998	-1	2.625	2.6	4
311847	2.52612132081219	1	1	2	5	3	4	2	2	0	4	1	4	-1	-1	2	3	2	2	1	65	3	3.25	2.6	3.66666666666667
311848	.829321461085049	1	7	3	5	3	1	2	1	0	8	1	1	-1	-1	2	2	1	2	2	35	2	3.125	2.2	4.16666666666667
311849	.482002208843002	1	7	-1	5	4	1	2	-1	0	8	2	5	-1	-1	8	2	2	1	2	20	-1	-1	-1	-1
311850	1.05169317856799	2	7	1	3	4	2	2	1	1	8	1	3	-1	-1	3	2	2	2	2	100	5	3.5	2	4.66666666666667
311851	1.01212576803136	1	6	3	5	3	1	2	1	0	3	1	3	-1	-1	3	2	2	2	2	75	1	2.75	2.2	3.66666666666667
311852	1.2400352344516	2	3	-1	1	2	1	2	-1	0	2	4	3	1	3	2	3	2	2	2	10	-1	2.5	2.8	4.66666666666667
311853	1.44755838784965	1	7	3	2	2	1	1	-1	0	8	6	2	1	3	1	3	2	1	1	1	-1	2.125	2.2	3.16666666666667
311854	.433996064739001	2	7	5	3	1	4	2	1	2	8	1	1	-1	-1	2	3	1	2	2	2	1	2.875	3.2	3.5
311855	1.24023153006455	2	7	-1	2	3	1	2	-1	1	8	1	2	-1	-1	2	3	2	2	2	10	-1	-1	-1	-1
311856	2.88374893580668	1	1	-1	4	1	4	2	1	0	2	2	5	-1	-1	1	2	2	2	2	5	3	2.375	3	2
311857	.620181093893386	1	3	5	1	1	4	2	-1	0	8	3	2	2	3	1	3	1	1	1	2	-1	1.5	2.8	2.5
311858	.639239321231969	1	7	2	5	3	4	2	-1	1	8	1	3	-1	-1	1	2	1	2	2	20	-1	-1	-1	-1
311859	.861199720294191	2	3	5	1	1	1	1	1	0	1	2	2	-1	-1	1	3	2	1	1	4	2	2.125	2.2	2.83333333333333
311860	.476795677849597	2	7	1	5	4	3	2	-1	1	8	1	3	-1	-1	1	3	2	8	2	25	-1	-1	-1	-1
311861	.858131488835198	1	5	2	1	3	2	2	1	0	8	5	4	-1	-1	1	3	2	2	1	90	1	3.375	2	4.5
311862	.56378547554302	2	4	4	2	1	4	2	-1	0	8	3	1	2	1	5	3	2	2	2	23	-1	2.125	2	4.33333333333333
311863	.754975053932899	2	4	1	1	1	1	1	1	0	3	3	1	-1	-1	1	3	2	1	1	998	1	1.625	2.2	2.5
311864	.528659191443501	1	7	5	1	3	4	2	4	1	8	1	1	-1	-1	1	3	2	2	2	70	4	2.5	2	2.66666666666667
311865	.885102666750165	2	3	2	5	4	1	1	1	0	7	2	3	-1	-1	3	1	2	2	2	80	1	3	3	4.33333333333333
311866	.844939817946793	1	7	5	3	2	1	2	1	0	8	1	1	-1	-1	3	3	1	2	1	20	2	3	2.4	4.33333333333333
311867	1.23028621530659	2	6	2	5	4	2	1	9	0	8	1	3	-1	-1	2	2	1	2	2	4	1	3.25	2.6	3.66666666666667
311868	1.07866070993347	1	4	-1	1	1	1	2	-1	0	8	1	2	2	9	2	3	2	2	1	20	-1	3.25	2	3.66666666666667
311869	.626935368822413	2	7	1	5	2	2	2	9	0	8	2	5	-1	-1	1	1	2	2	1	70	9	1.625	2	3.16666666666667
311870	1.1658295593872	1	4	1	1	1	1	2	-1	0	1	2	1	1	1	1	2	2	1	1	7	-1	2	2.2	2.83333333333333
311871	.739196496117512	2	7	-1	2	4	4	2	9	0	3	2	3	-1	-1	2	2	1	2	2	65	2	9	9	9
311872	2.08494198622933	2	1	1	2	2	1	2	-1	0	3	5	2	2	7	2	3	2	1	1	80	-1	2.75	2.4	4.16666666666667
311873	2.15373791242395	2	4	3	1	1	1	1	1	0	8	1	4	-1	-1	2	2	2	2	1	50	3	2.75	2.6	3
311874	.389635543031082	1	7	5	5	4	1	2	1	0	8	5	5	-1	-1	2	4	2	1	1	90	1	3.5	2	3.33333333333333
311875	.866378933069421	2	1	1	5	2	4	2	8	0	1	2	4	-1	-1	1	3	2	2	1	998	1	1.875	2.6	3.66666666666667
311876	.903812494098128	1	6	4	1	1	1	2	-1	0	8	3	2	1	3	3	3	8	2	1	1	-1	2.125	3.2	2.83333333333333
311877	.993718542484723	1	3	4	1	2	1	1	1	0	8	1	3	-1	-1	2	2	1	1	2	80	4	3.125	4.2	4.33333333333333
311878	.79612401624529	2	5	-1	5	3	2	2	1	0	8	2	4	-1	-1	1	2	2	1	1	30	3	2.75	1.8	5
311879	.405905025296618	1	7	3	4	4	3	2	1	1	8	1	1	-1	-1	3	2	2	2	1	10	9	2.875	3	5
311880	.436767473250513	2	7	3	5	4	3	2	1	2	8	2	2	-1	-1	3	2	1	2	1	60	2	3.25	1.8	5
311881	.617185422588551	2	7	4	2	3	3	2	1	0	8	4	4	-1	-1	3	3	2	2	1	998	1	2.25	2.6	4.33333333333333
311882	.745193524872142	1	7	5	1	1	1	2	1	0	8	1	1	-1	-1	7	2	1	2	2	10	2	3	3.2	3.5
311883	.506636133955896	2	3	3	2	1	2	1	5	0	2	2	1	-1	-1	1	2	2	2	1	5	2	2.125	2.2	3.16666666666667
311884	.582620027244553	2	6	1	5	4	2	2	-1	0	2	5	4	2	1	3	2	2	2	2	40	-1	3	3.2	3.83333333333333
311885	.495401424022431	2	7	3	5	4	2	2	-1	0	8	5	4	-1	-1	2	3	2	1	1	50	-1	-1	-1	-1
311886	.648266632608579	2	2	4	2	4	4	1	-1	0	2	5	4	2	1	1	2	2	2	2	40	-1	-1	-1	-1
311887	1.46035196678497	1	4	4	2	2	1	2	1	0	8	2	2	-1	-1	7	3	2	2	1	20	2	2.125	3	3
311888	1.44465783586104	2	6	-1	1	3	1	2	1	1	8	1	4	-1	-1	2	3	2	2	2	40	1	3.25	2.6	3.5
311889	.77932083983056	1	4	-1	5	4	4	2	-1	0	8	2	4	2	4	1	2	1	1	1	10	-1	3.25	2	4
311890	1.27458993737083	2	3	4	1	1	4	2	1	0	2	2	2	-1	-1	1	2	2	1	1	3	2	2	2.4	2.66666666666667
311891	.965123599348261	2	7	5	1	4	1	2	-1	1	8	1	4	1	3	2	2	1	2	2	10	-1	2.375	3.6	3.33333333333333
311892	1.87659533070691	1	2	4	1	3	4	2	-1	0	8	5	5	2	3	1	2	1	2	2	30	-1	2.25	2.2	3.66666666666667
311893	.539803355699077	2	7	1	-1	1	2	2	1	0	1	2	1	-1	-1	8	3	2	1	1	2	1	1	1	1.66666666666667
311894	.449828610028542	1	6	-1	1	3	2	2	-1	2	8	5	2	1	4	3	3	2	1	2	1	-1	2.125	2.4	3.16666666666667
311895	.517453993838494	2	2	3	5	1	4	1	-1	0	3	8	3	2	3	1	2	2	2	1	40	-1	2	3	3.5
311896	.845984090829801	1	7	2	1	3	1	2	-1	2	8	1	1	2	3	7	2	1	2	1	50	-1	-1	-1	-1
311897	.457447364409192	2	6	1	3	3	3	2	1	0	8	5	4	-1	-1	2	2	2	2	2	60	2	3.125	2.8	4.5
311898	1.04344517808045	2	7	4	1	2	1	2	1	0	8	2	1	-1	-1	1	3	2	2	1	2	1	1.125	1.2	3.33333333333333
311899	.960724500939114	2	2	2	3	1	4	1	-1	0	4	2	1	2	4	1	3	2	1	1	7	-1	2	1	2.66666666666667
311900	1.75358497900723	2	1	-1	2	1	1	2	1	2	3	5	2	-1	-1	2	3	1	1	1	42	1	2.25	1.8	2.83333333333333
311901	.926550769732168	1	3	4	1	1	1	1	1	0	1	2	1	-1	-1	1	3	2	1	1	2	1	1.125	2.8	1.66666666666667
311902	.931600746321414	2	7	4	2	3	1	2	1	0	8	1	1	-1	-1	3	2	1	2	2	4	4	2.5	5	4
311903	1.67299302148217	1	3	1	3	3	4	2	-1	2	2	5	1	-1	-1	1	2	1	1	1	50	-1	-1	-1	-1
311904	2.13326334054305	2	4	4	1	2	1	1	1	0	8	2	3	-1	-1	1	3	2	1	2	5	3	2	3.2	2.83333333333333
311905	1.3401205330165	2	7	5	1	1	1	2	-1	0	8	2	1	2	3	1	3	2	2	2	2	-1	1.25	2	2.66666666666667
311906	.791508906133603	1	4	1	5	4	4	2	4	0	8	2	3	-1	-1	1	3	2	2	1	25	3	3	3	3.16666666666667
311907	1.18157820313562	1	5	-1	2	2	1	2	-1	0	2	5	4	1	3	2	3	2	2	2	50	-1	3.25	3.2	3.66666666666667
